Scan,16NAVY08_2_plasma.mzML,16NAVY06_1_plasma.mzML,16NAVY08_5_plasma.mzML,394_Plasma.mzML,16NAVY08_9_plasma.mzML,16NAVY12_2_plasma.mzML,16NAVY14_9_plasma.mzML,16NAVY14_18_plasma.mzML,16NAVY06_2_plasma.mzML,326_Plasma.mzML,16NAVY14_1_plasma.mzML,16NAVY14_3_plasma.mzML,18NAVY28_7_plasma.mzML,16NAVY11_6_plasma.mzML,18NAVY28_1_plasma.mzML,16NAVY10_20_plasma.mzML,15NAVY01_1_plasma.mzML,513_Plasma.mzML,16NAVY14_2_plasma.mzML,16NAVY10_14_plasma.mzML,16NAVY06_7_plasma.mzML,16NAVY12_1_plasma.mzML,18NAVY28_10_plasma.mzML,16NAVY12_10_plasma.mzML,16NAVY06_12_plasma.mzML,494_Plasma.mzML,16NAVY11_5_plasma.mzML,16NAVY14_14_plasma.mzML,16NAVY10_15_plasma.mzML,16NAVY14_15_plasma.mzML,366_Plasma.mzML,358_Plasma_20191118040504.mzML,16NAVY10_10_plasma.mzML,16NAVY06_13_plasma.mzML,16NAVY14_8_plasma.mzML,16NAVY10_13_plasma.mzML,16NAVY14_17_plasma.mzML,16NAVY06_16_plasma.mzML,432_Plasma.mzML,487_Plasma.mzML,16NAVY10_1_plasma.mzML,16NAVY11_10_plasma.mzML,17NAVY22_17_plasma.mzML,15NAVY01_2_plasma.mzML,17NAVY22_4_plasma.mzML,16NAVY06_15_plasma.mzML,16NAVY11_8_plasma.mzML,16NAVY10_17_plasma.mzML,16NAVY10_12_plasma.mzML,17NAVY22_15_plasma.mzML,16NAVY06_14_plasma.mzML,16NAVY11_7_plasma.mzML,16NAVY10_9_plasma.mzML,16NAVY06_8_plasma.mzML,16NAVY11_4_plasma.mzML,16NAVY08_10_plasma.mzML,16NAVY10_6_plasma.mzML,16NAVY08_6_plasma.mzML,16NAVY04_14_plasma.mzML,18NAVY28_4_plasma.mzML,17NAVY22_10_plasma.mzML,18NAVY28_15_plasma.mzML,16NAVY12_4_plasma.mzML,18NAVY28_11_plasma.mzML,17NAVY22_2_plasma.mzML,16NAVY14_13_plasma.mzML,17NAVY22_16_plasma.mzML,428_Plasma.mzML,15NAVY01_10_plasma.mzML,16NAVY10_3_plasma.mzML,17NAVY22_1_plasma.mzML,17NAVY22_8_plasma.mzML,364_Plasma_20191118044522.mzML,412_Plasma.mzML,16NAVY08_20_plasma.mzML,16NAVY10_8_plasma.mzML,15NAVY01_6_plasma.mzML,16NAVY06_17_plasma.mzML,16NAVY08_8_plasma.mzML,16NAVY14_20_plasma.mzML,16NAVY08_3_plasma.mzML,18NAVY28_3_plasma.mzML,16NAVY06_19_plasma.mzML,17NAVY22_14_plasma.mzML,346_Plasma_20191118022730.mzML,16NAVY06_10_plasma.mzML,16NAVY10_4_plasma.mzML,16NAVY06_11_plasma.mzML,16NAVY11_20_plasma.mzML,15NAVY01_9_plasma.mzML,16NAVY14_12_plasma.mzML,400_Plasma.mzML,16NAVY14_7_plasma.mzML,16NAVY11_17_plasma.mzML,15NAVY01_8_plasma.mzML,16NAVY06_5_plasma.mzML,18NAVY28_17_plasma.mzML,17NAVY22_5_plasma.mzML,16NAVY08_4_plasma.mzML,18NAVY28_14_plasma.mzML,16NAVY11_14_plasma.mzML,16NAVY11_13_plasma.mzML,16NAVY11_3_plasma.mzML,18NAVY28_5_plasma.mzML,17NAVY22_6_plasma.mzML,16NAVY11_11_plasma.mzML,338_Plasma.mzML,16NAVY10_5_plasma.mzML,372_Plasma.mzML,16NAVY14_4_plasma.mzML,18NAVY28_12_plasma.mzML,16NAVY14_6_plasma.mzML,16NAVY14_10_plasma.mzML,470_Plasma.mzML,382_Plasma_20191118052912.mzML,16NAVY10_7_plasma.mzML,16NAVY08_11_plasma.mzML,16NAVY06_18_plasma.mzML,500_Plasma.mzML,16NAVY10_2_plasma.mzML,354_Plasma_20191118032114.mzML,16NAVY14_5_plasma.mzML,15NAVY01_4_plasma.mzML,18NAVY28_18_plasma.mzML,18NAVY28_20_plasma.mzML,17NAVY22_9_plasma.mzML,16NAVY11_12_plasma.mzML,15NAVY01_3_plasma.mzML,16NAVY10_18_plasma.mzML,16NAVY06_20_plasma.mzML,16NAVY06_4_plasma.mzML,16NAVY06_9_plasma.mzML,18NAVY28_16_plasma.mzML,18NAVY28_2_plasma.mzML,16NAVY10_11_plasma.mzML,16NAVY11_2_plasma.mzML,17NAVY22_11_plasma.mzML,16NAVY08_7_plasma.mzML,16NAVY14_11_plasma.mzML,16NAVY11_9_plasma.mzML,16NAVY11_1_plasma.mzML,16NAVY12_3_plasma.mzML,17NAVY22_7_plasma.mzML,16NAVY06_6_plasma.mzML
25230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84924,0,703914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266220,0,0,0,0,0,0,0,0,3178010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7164780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776870,0,0,0,0,0,0,0,4290420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626494,0,0,0,0,0,0,0,0,0,676223,0,0,0,0,0,0,0,0,0
88466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87889.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81448.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73220,2041520,0,2120720,0,832968,460675,616507,506401,0,1998710,0,207901,188658,800236,204066,0,296720,0,171215,0,0,1104720,0,0,280331,0,270853,0,0,0,0,848839,257468,179025,830400,212407,364617,0,0,1151970,794188,0,0,0,0,0,842930,0,272438,0,204788,2766890,225742,0,4669670,1313970,429474,1620170,0,0,297137,0,865072,198783,257455,0,0,0,0,290660,256178,0,0,2072610,1500450,253464,0,0,1250120,466862,1427960,0,198361,259255,0,0,212864,0,485634,0,0,1386220,886707,1485540,0,0,0,0,2200860,0,2215210,2585880,4278040,0,0,3346770,1665780,288762,2786820,0,0,693697,792369,0,0,316602,1871150,0,2635640,563578,0,0,0,0,142107,226844,459891,0,0,0,0,0,0,0,373151,0,0,1566360,0,1278830,2991080,769064,0,0
92305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290141,0,0,0,422114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50315,9522790,5616550,9462010,5197780,9797360,3509320,5096120,4438700,5608810,5683610,5185950,4241170,4815450,10024850,4342830,10548150,4526930,4877580,11124780,4027020,4597060,12766100,4417670,0,4611760,4350170,4014610,9133260,9019620,5254560,3191760,4897000,9099610,4569810,5059730,9368920,11551800,4515480,2954990,3680950,9954600,0,4487460,4128110,4225160,4700390,8929620,8690390,8413970,3834230,9009480,9961590,9710800,8223990,9928910,9952250,9368860,8120780,9047210,8658580,4735250,4073780,4831290,8205550,10896080,10074970,3562940,5196840,10125250,3714650,11968670,11500540,3898950,3576310,11316070,9124210,10539500,4330510,11872370,9834880,8487660,3709300,9728120,9218250,3553980,9510470,3775730,4844190,4899160,3804030,4944020,4931880,4906840,9006150,9664400,4823530,3619910,7815360,11413650,3980400,8960140,5894280,4482650,8959540,5013160,5716800,4968300,9055140,3348690,4348320,4610980,9010180,10160560,4744580,4326780,9858690,9925260,10578290,5106860,4512410,3321490,4979820,4751660,0,4606080,9534020,3926050,10554770,3626240,9176210,10467530,5575590,3181130,3963840,5362390,5544840,2823550,10609440,10207590,7651500,4789100,9150280,10011410,4140280
48988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226645.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63904,1561550,1557150,2200280,602958,1084080,1419630,1528840,1263140,1595590,2538540,1208980,1523940,993550,1322620,1221360,1456540,3311370,1748730,2229290,1803790,1534610,851167,1721860,0,1211370,1133160,1026720,1829060,1255010,2373600,549706,732094,1440720,1358010,912324,1412320,956679,1562420,357501,680742,985360,0,1001110,2928300,1611290,1494020,1319580,986005,873430,903224,1353730,1572060,1349810,0,775455,1618190,1392580,1761970,1715440,826626,1605070,2129690,1525080,1427200,789145,1260620,1145600,2809860,1797350,1525070,1789160,2094710,0,1654980,1617530,1255710,2603060,1158990,1017270,1428610,2102760,1516530,906912,1826970,0,867606,1986860,1991550,1100410,2472060,1877320,0,1647970,0,1645060,1472700,943762,1941600,1446340,1192990,1316380,1503260,1617880,0,994237,1139960,242952,1455470,1268890,1783100,1314610,2201700,1208740,3029170,664891,890783,806642,1612100,1654720,1794760,0,1186960,1775680,0,892800,1404440,1548680,1645590,778435,1296910,916001,1477460,838065,964290,881830,1200570,1596650,938723,1510580,606476,1494060,1362900,1767870,512316
72377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728281,0,0,0,0,0,0,0,0,0,0,0,0,398943,0,0,0,0,0,0,0,0,0,0,0,401817,318365,0,0,397054,436213,0,0,515807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960774,0,229615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496760.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93108,94743.9,0,298100,0,136304,0,135502,189566,166596,969074,164574,150508,233754,113365,143913,306700,216983,0,346747,282967,167882,92499.7,148790,0,0,691368,96304.2,136393,128191,279770,0,0,183453,0,0,165765,0,0,0,752950,112417,0,223032,341718,206747,135075,0,104392,296630,166613,290854,279054,203815,0,0,186978,0,154166,188834,282424,174341,117837,78499.5,169888,123104,150166,411504,901097,0,163998,253445,228626,0,843919,140352,0,418485,0,175996,173074,338759,292772,132037,122904,0,0,329917,205674,0,186987,282652,0,147057,0,212995,165286,221713,0,166192,107846,135967,0,130800,213359,280123,0,0,162729,0,225074,0,259017,257920,0,0,115945,190027,241961,746453,121847,0,183442,116818,132319,182531,186347,0,0,137451,145701,147515,139367,129897,248692,126847,129233,197479,203638,271296,285317,0,109275,0,0
88123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3086663,0,0,0,0,0,0,361044,0,0,0,0,0,0,0,335618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111898,0,0,0,0,1599867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35302,0,0,0,0,0,0,0,0,0,622796,0,0,468416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239476,0
97292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814090,0,0,0,0,0,0,0,0,1182980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107300,0,0,0,0,0,0,0,0,0,0,0,0
30308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96557.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65605,0,97446.8,365308,520213,0,0,0,265497,0,2041060,0,0,0,0,381458,436475,416512,671546,156451,387425,0,0,389182,0,0,0,0,0,186164,412815,0,0,205372,0,0,356675,147206,160847,0,657479,193721,0,0,0,248063,128342,0,0,310730,201289,0,300042,0,0,0,204581,0,235136,0,371211,0,0,0,0,0,0,468111,699904,0,265086,192860,413098,0,263977,127281,0,691602,139529,0,403931,334932,0,0,328280,0,0,0,236083,0,0,462499,0,0,0,199867,155327,0,0,0,0,0,0,0,0,387585,0,0,218341,0,156336,0,322399,336172,247588,0,268940,0,0,1213959,0,0,185367,262484,0,0,340989,0,0,0,0,265996,0,377687,315990,0,0,0,280243,378558,0,0,0,0,0
15194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108023,0,0,0,0,0
373,0,0,0,0,0,0,0,0,0,0,293520,0,0,0,345214,0,0,0,0,0,0,0,328157,0,0,0,0,0,0,375724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255023,0,0,0,386655,0,0,340312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415056,0,0,0,225491,0,0,0,0,0,463828,223437,0,0,0,0,0,0,0,0,0,0,0,0,0,236031,0,0,0,0,0,0,320450,0,260631,0,0,0,0,0,0,0,0,0,0
45829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279420,0,0,0,0,401451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49877,0,0,130668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97600.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3156910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89887,249088,191055,406182,638887,238111,133793,237359,211759,0,1532670,0,257099,243715,116855,0,319835,97865.9,842901,440525,335452,231282,125276,285241,0,0,959266,112037,201449,178502,306870,0,0,225407,0,259932,95976.7,191445,222574,0,961237,190496,0,303369,202735,319909,159541,0,111617,327227,207561,0,100407,118065,0,0,0,185825,269250,93892.2,397960,226164,108418,179561,245361,187943,159368,231832,1009120,0,250717,119322,335963,0,982176,142410,207229,149179,0,189753,356029,409326,0,182167,104606,0,0,146466,240891,0,221147,343546,659085,164611,146975,214427,0,113554,243210,274898,153342,191936,131748,143760,291702,315861,287367,0,194074,848139,189175,0,376518,356296,799496,0,220982,124522,287163,991132,238717,0,192775,144736,240413,76851,229976,130469,414394,181466,0,257439,0,113804,0,229186,234663,161707,0,131765,389123,155782,163000,207889,0
38557,0,0,0,1436380,0,0,0,0,0,1006410,0,0,0,0,0,0,0,1552370,0,0,0,0,0,0,0,1643360,0,0,0,0,0,0,0,0,0,0,0,0,0,1822730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7004640,0,0,0,0,0,2535060,0,0,0,0,0,0,0,0,0,0,1193960,0,0,0,0,0,0,1460480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051170,0,0,0,0,2222550,0,0,0,0,1456840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102308,0,0,257154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432098,0,0,0,218072,0,0,0,0,0,0,0,0,0,0,527685,0,0,0,0,0,0,0,0,0,0,0,0,0,380012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27467,244528,0,415714,896213,100610,0,0,0,0,1281950,563251,928103,0,1130730,337272,0,385685,781554,279380,0,0,0,0,0,153896,0,1650190,0,149128,0,0,0,895784,145210,0,440556,0,0,0,553855,0,0,200090,847386,464932,230824,1331970,0,168928,0,374865,1700980,693524,0,785591,0,0,424291,0,0,1021240,0,0,0,0,1005440,1527770,691371,1416390,0,0,328151,0,1371870,0,0,577005,0,0,0,495676,1602240,192781,0,0,452724,403464,369273,672370,0,859375,772935,489361,1077560,647145,357486,316068,254144,0,0,1087040,806125,1361020,662478,638312,0,0,0,828839,0,0,711131,926782,557808,0,0,351165,0,1075300,0,0,313208,479491,746811,0,0,1637020,550842,0,0,691531,0,130262,0,0,1514700,0,0,321914,0,1340950,197916,0,0
7,0,0,0,326708,0,0,0,0,0,1003150,0,0,0,0,0,0,1560180,0,0,0,6738562,1288030,2311020,0,0,0,0,0,0,0,0,0,0,0,0,152508,0,0,474897,0,0,924164,0,0,0,0,0,0,0,1249610,0,234292,0,0,187095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023250,0,4702820,0,1195880,1933840,0,0,0,0,0,0,753478,0,0,0,0,95326.1,0,0,0,0,1167180,0,0,190538,0,0,0,473737,0,1874250,0,0,0,0,673463,0,0,649162,0,0,0,0,1713850,2315730,0,0,0,0,0,0,0,0,1360810,0,175891,0,0,0,0,0,0,0,0
26162,0,0,0,0,0,0,0,0,0,439281,0,0,0,0,0,0,0,0,0,0,0,0,0,572936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57556,0,0,0,0,0,196799.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81297.6,0,0
62904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,0,0,129579,1286730,0,0,0,0,4415430,2244720,0,0,57156.1,4192290,41194.6,900829,0,0,0,3027020,0,8240830,0,0,0,0,0,0,2962160,5457980,0,0,0,4287540,0,0,0,4965970,0,0,4156070,0,109085,0,0,3746230,0,0,4618500,67082.9,0,0,0,0,0,3915920,0,0,0,64742.6,0,0,6920440,0,0,750538,0,0,0,0,0,0,868347,0,0,0,0,0,0,0,0,0,4509490,82384.1,0,0,0,0,0,0,0,0,0,0,0,4351720,0,0,0,0,0,0,0,0,0,0,730446,0,2160200,0,0,0,0,1259080,0,2258250,0,0,0,0,0,0,0,114403,0,4880230,0,0,0,4049080,0,0,0,0,0,0,192386,4208710,0,0,0,0,0,3573800
17969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85344.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872220,0,0,0,0,0,277626,0,0,0,0,0,0,0,0,0,0,0,0,203705,0,0,0,0,0,0,0,0,353955,582577,0,0,0,0,0,0,0,0,451856,458371,0,0,0,0,0,0,0,0,0,0,0,0,0,344768,0,0,0,0,0,0,0,0,530424,0,0,0,0,473075,0,0,0
93549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9620590,0,0,0,0,0,0,0,4964830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
